leucocytose,161930,70757,0.49993268417924164
hêtre,153166,67545,0.5003943488021659
monofilament,169066,73640,0.5008697731659044
vernaculaire,220260,90527,0.5013302242554208
prunus,186585,79957,0.5017896744362687
fermenté,141282,63249,0.5022859243736304
helvelles,151378,66732,0.5027416346494794
cellulite,107617,53596,0.503200512099157
sébacées,211495,87400,0.5147410989284178
germination,147165,65166,0.5041440893384685
élevures,225007,92077,0.5046110140076223
acidose,87241,46436,0.5051040255639225
agrumes,89080,46921,0.510411208925292
succulente,209535,86788,0.5215950376121354
albugo,89679,47100,0.5065036246565571
gaulthérie,146856,65042,0.5069631739794931
contaminant,115402,56077,0.5137771097866288
mirliflore,168240,73316,0.5079117294837485
sulfhydrique,209928,86873,0.5083850329965807
cérumen,120253,57695,0.5088575776622132
larvaires,161545,70584,0.5093147272535333
infect,156044,68603,0.5097939981941195
membraneuse,166761,72596,0.5158680144281271
eczémateux,132293,60917,0.5134473988091935
insecticide,156953,68876,0.5234059051153517
poivrier,183047,78772,0.5320194382053071
anémiante,92450,48260,0.512116779479929
fève,145718,64626,0.5125781110859935
girolle,147376,65265,0.5130374576931835
commensalisme,112556,55403,0.5134947472887027
muflier,170231,74052,0.5139739095648415
desquame,121181,58103,0.5144422861897234
flétrissent,142955,63786,0.5241325416314505
insectivore,156957,68877,0.5153856181021537
mitose,168419,73386,0.5158571051891382
glycoprotéine,147750,65407,0.5163171565733833
thyréotoxicose,213825,88289,0.5167789317241775
sécrétant,211550,87417,0.5214643486275249
invertébré,158644,69377,0.528940514078883
flagellés,142313,63582,0.5181990959232806
tortellinis,214872,88675,0.5186574787931286
granulome,148658,65784,0.5191748621251082
fayote,141047,63164,0.5196438323010956
macrobiotique,164194,71637,0.5201237104347973
grimpante,149237,65974,0.5405369749488512
cabosses,104709,52438,0.5210735224326702
glucagon,147736,65398,0.5215422441800185
cyanhydrique,119961,57555,0.522019594985828
diarrhées,121727,58269,0.5238232191684979
exfolions,138975,62566,0.5255572006479778
capsulaire,106261,53041,0.5234385399954451
laminant,161156,70433,0.5239310279582603
parthénogenèse,178102,77040,0.5244029684287324
protéinique,186391,79893,0.5248653609688513
calorifère,105494,52734,0.5253239544108539
ascite,94565,48940,0.5258064215702178
tapineuse,212559,87815,0.5262637526192286
angiocholite,91391,47690,0.5267684740619119
exsudation,139700,62724,0.5272294558506404
immunogène,153940,67815,0.5276934074291227
ammoniacale,90729,47456,0.5281506088215484
asexuée,94592,48956,0.5529765858268934
caféier,105041,52569,0.5429232154035287
soliflore,206610,85750,0.5295608566968614
bulbeuse,103945,52159,0.5327511737747368
gélifiant,150255,66323,0.5304865863357653
bourgeons,102250,51570,0.5410876846834285
aptère,93433,48488,0.5314098966639533
urticante,219014,90099,0.5515293209127303
muscadelle,170499,74157,0.5323519180352018
mammifère,164926,71947,0.532811001656074
allergène,89979,47207,0.5433247451359025
mollusque,168894,73555,0.5511045745928825
serpentiforme,205166,85174,0.5342488132678227
coagule,111472,55041,0.5355277906069725
caséeuse,107203,53425,0.5352268207542372
hypnogène,152686,67346,0.5356903543603444
globule,147651,65362,0.5395791136495702
bleuissante,100741,51064,0.5533758261040544
ratatiner,191539,81633,0.5371240149822272
cystite,120069,57622,0.5375994590511723
cornouiller,116867,56532,0.5381442316558962
suppurant,210277,86976,0.5386037840978263
paranéoplasique,177494,76851,0.5390749943115347
pneumatophore,182750,78662,0.5395682878309674
myéloblastes,170807,74286,0.5400397437589424
scrofule,204469,84917,0.5405078533554454
pommé,183387,78916,0.5409668207764529
surinfections,210597,87101,0.5414240694615245
gélatineux,150253,66321,0.5623375193653973
cerisier,107801,53680,0.542353522275463
infectées,156069,68609,0.5496295539579886
spiralé,208228,86254,0.5433030895953135
antiseptique,92322,48197,0.5437695685772544
échinodermes,223614,91731,0.5442267188211916
pileux,181011,78090,0.5446835481057706
termites,213468,88128,0.5451410864764644
ramollis,190877,81480,0.5568981893189966
déhiscence,128079,59957,0.5460571085723291
cataplasme,107261,53450,0.5465299075673312
poudreuse,184240,79279,0.5469872533579212
furoncle,145500,64572,0.5474559137658561
droséra,124437,59073,0.5479180461404678
marasme,165493,72140,0.5517954236023717
gonococcique,148040,65529,0.5488727285502244
émétique,225589,92224,0.5493428047722824
cirrhotique,110555,54697,0.5498127379714457
